109.0042882,0.999450097503596,-0.0267489632528889,-0.000234330654569283,0.0195944036421667,-2.938713736e-05,0.0002072029214,0.000516999257,0.7535765171,0.7535765171,0.7535765171
109.0142882,0.999450165378714,-0.0267489678989687,-0.000235514059058573,0.0195909207014229,-2.534903643e-05,0.0002649306739,0.000535932661,0.7995963097,0.7995963097,0.7995963097
109.0242882,0.999450220015434,-0.0267492296326729,-0.000237098545730059,0.0195877566208766,-8.972547237e-05,0.0002918778599,0.0004699581679,0.8195888996,0.8195888996,0.8195888996
109.0342882,0.999450243533014,-0.0267504028723305,-0.000238378000484566,0.0195849387003047,-0.0002193541643,0.000279769273,0.0004175766051,0.8666740656,0.8666740656,0.8666740656
109.0442882,0.999450253098973,-0.026751759691734,-0.000239549056040577,0.0195825828236154,-0.0002704560472,0.0002168204124,0.0003359329723,0.8935133219,0.8935133219,0.8935133219
109.0542882,0.99945026260521,-0.0267531071558228,-0.00024022077837511,0.0195802484627657,-0.0002448113194,0.0001701263299,0.0003442196957,0.8075659871,0.8075659871,0.8075659871
109.0642882,0.999450262107297,-0.0267545149914573,-0.000240955514638548,0.019578341136746,-0.0002738458339,0.0001373437752,0.0002656302607,0.832382679,0.832382679,0.832382679
109.0742882,0.999450287533431,-0.0267552711550283,-0.000241216780673178,0.0195760064678202,-0.0001429999318,9.648502584e-05,0.0003520513081,0.8708222508,0.8708222508,0.8708222508
109.0842882,0.999450334059903,-0.0267550887159071,-0.000241440403176144,0.0195738775382957,-8.75869669e-07,4.512150523e-05,0.000314411629,0.8520208597,0.8520208597,0.8520208597
109.0942882,0.999450394868356,-0.026754570430838,-0.000241078532615827,0.019571485372622,7.668126175e-05,-1.593059434e-05,0.0003740447396,0.8781380057,0.8781380057,0.8781380057
109.1042882,0.99945047628255,-0.0267532646197169,-0.000240727720568372,0.0195691170198161,0.0001899698991,-5.632866785e-05,0.0003671686215,0.8982433081,0.8982433081,0.8982433081
109.1142882,0.999450569339646,-0.0267513876909782,-0.000239857592715292,0.0195669407828573,0.0003158164047,-0.0001108714714,0.0003463922794,0.8894774914,0.8894774914,0.8894774914
